,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Log_Adj_Close,Log_Return,RSI,Momentum,Volatility,ADX
66,2025-05-14,INTC,22.350000381469727,22.459999084472656,21.459999084472656,21.520000457763672,21.520000457763672,91584800,3.0689827565651293,,,,,
67,2025-05-15,INTC,21.229999542236328,21.6299991607666,21.190000534057617,21.549999237060547,21.549999237060547,66705500,3.070375781146533,0.0013930245814038256,,,,
68,2025-05-16,INTC,21.530000686645508,21.76000022888184,21.350000381469727,21.65999984741211,21.65999984741211,55795100,3.075467234528159,0.005091453381625654,,,,
69,2025-05-19,INTC,21.18000030517578,21.559999465942383,21.049999237060547,21.3799991607666,21.3799991607666,64279100,3.0624558663436994,-0.013011368184459682,,-0.6505636339174115,,
70,2025-05-20,INTC,21.32999992370605,21.40999984741211,21.1200008392334,21.270000457763672,21.270000457763672,48497400,3.0572976507337097,-0.005158215609989376,,-1.2992983257992363,,
71,2025-05-21,INTC,21.190000534057617,21.6299991607666,20.59000015258789,20.690000534057617,20.690000534057617,62904700,3.029650517569806,-0.02764713316390393,,-4.478297877136805,0.013026178187000565,
72,2025-05-22,INTC,20.729999542236328,20.899999618530277,20.51000022888184,20.549999237060547,20.549999237060547,56077500,3.0228609038162357,-0.006789613753570507,11.199951171875,-3.882132629963553,0.012049438798245283,
73,2025-05-23,INTC,20.15999984741211,20.270000457763672,19.940000534057617,20.049999237060547,20.049999237060547,68206100,2.998229115700734,-0.02463178811550101,7.999965122767861,-5.73578370684904,0.01024628351138945,
74,2025-05-27,INTC,20.440000534057617,20.670000076293945,20.18000030517578,20.549999237060547,20.549999237060547,69504600,3.0228609038162357,0.02463178811550108,27.477489861846166,-0.6766616403253156,0.020838472685204605,
75,2025-05-28,INTC,20.56999969482422,20.63999938964844,20.32999992370605,20.3700008392334,20.3700008392334,46096500,3.0140632714381934,-0.008797632378042358,21.83407059191967,-0.8759046448164054,0.02078141491504275,
76,2025-05-29,INTC,20.540000915527344,20.600000381469727,20.100000381469727,20.25,20.25,66372200,3.0081547935525483,-0.005908477885645009,23.474187652733463,0.9975100775553747,0.017884658527881257,
77,2025-05-30,INTC,20.26000022888184,20.26000022888184,19.309999465942383,19.549999237060547,19.549999237060547,114281900,2.972975247406338,-0.035179546146210106,18.382344691402352,-4.866180229323646,0.02272467349535671,
78,2025-06-02,INTC,19.479999542236328,19.81999969482422,19.3700008392334,19.739999771118164,19.739999771118164,67885500,2.982647022410511,0.009671775004172808,29.613733554247247,-3.092788621303477,0.022369716162006267,
79,2025-06-03,INTC,19.75,20.40999984741211,19.399999618530277,20.290000915527344,20.290000915527344,80401900,3.010128198959819,0.02748117654930812,45.25550798788765,0.1975353853202133,0.023271457061769484,
80,2025-06-04,INTC,20.34000015258789,20.5,20.01000022888184,20.25,20.25,71166500,3.0081547935525483,-0.001973405407270997,54.38597665341005,3.5805667020818888,0.02301185119107371,
81,2025-06-05,INTC,20.270000457763672,20.549999237060547,19.850000381469727,19.989999771118164,19.989999771118164,72458400,2.9952321370624917,-0.012922656490056271,36.27454188634648,1.2664640471059085,0.02357885245738409,
82,2025-06-06,INTC,20.170000076293945,20.440000534057617,20.030000686645508,20.059999465942383,20.059999465942383,70072800,2.9987277559107772,0.003495618848285298,41.96889348320647,-1.133570424873409,0.014993571023986175,
83,2025-06-09,INTC,20.21999931335449,20.959999084472656,20.21999931335449,20.479999542236328,20.479999542236328,92893900,3.0194487778195653,0.020721021908787773,55.15693264589056,1.1358002085744667,0.016559066278288962,
84,2025-06-10,INTC,20.5,22.440000534057617,20.280000686645508,22.07999992370605,22.07999992370605,171457000,3.094672217953553,0.07522344013398763,90.41530801213632,10.455228496838442,0.03479043401499706,
85,2025-06-11,INTC,21.780000686645508,21.82999992370605,20.3799991607666,20.68000030517578,20.68000030517578,146784500,3.029167064397278,-0.06550515355627502,60.82949410018676,3.0907320824510975,0.051160930243813206,
86,2025-06-12,INTC,20.5,20.979999542236328,20.40999984741211,20.770000457763672,20.770000457763672,78175900,3.033509659927678,0.004342595530399743,56.18555940848614,1.4160201269988848,0.050291389851299176,
87,2025-06-13,INTC,20.32999992370605,20.600000381469727,20.100000381469727,20.13999938964844,20.13999938964844,87425300,3.002707856984976,-0.03080180294270164,48.76956845288896,-8.786234333156596,0.053252447822885934,
88,2025-05-14,MSFT,448.1400146484375,453.8999938964844,448.1400146484375,452.9400024414063,452.1099853515625,19902800,6.113925480655997,,,,,
89,2025-05-15,MSFT,450.7699890136719,456.1900024414063,450.4299926757813,453.1300048828125,453.1300048828125,21992300,6.116179070806562,0.0022535901505653516,,,,
90,2025-05-16,MSFT,452.0499877929688,454.3599853515625,448.7300109863281,454.2699890136719,454.2699890136719,23849800,6.118691710741074,0.002512639934512054,,,,
91,2025-05-19,MSFT,450.8800048828125,459.5899963378906,450.7999877929688,458.8699951171875,458.8699951171875,21336500,6.128766934903119,0.010075224162045317,,1.4952135508284226,,
92,2025-05-20,MSFT,455.5899963378906,458.3399963378906,454.3200073242188,458.1700134277344,458.1700134277344,15441800,6.127240323590907,-0.0015266113122120613,,1.112265462585138,,
93,2025-05-21,MSFT,454.5700073242188,457.7799987792969,451.80999755859375,452.5700073242188,452.5700073242188,19216900,6.11494246349198,-0.012297860098926876,,-0.37422275971700225,0.008158787045515805,
94,2025-05-22,MSFT,454.9500122070313,460.25,453.8999938964844,454.8599853515625,454.8599853515625,18025600,6.11998964709199,0.005047183600010068,58.957668970233954,-0.8738879875117789,0.008425576692934951,
95,2025-05-23,MSFT,449.9800109863281,453.6900024414063,448.9100036621094,450.1799926757813,450.1799926757813,16883500,6.109647486516159,-0.01034216057583132,45.1822373092078,-1.7438986659508493,0.009632663135514448,
96,2025-05-27,MSFT,456.4800109863281,460.9500122070313,456.1199951171875,460.6900024414063,460.6900024414063,20974300,6.132725370906333,0.023077884390173792,62.80489191675901,1.7941964747501205,0.014278105245337715,
97,2025-05-28,MSFT,461.2200012207031,462.5199890136719,456.9299926757813,457.3599853515625,457.3599853515625,17086300,6.125470794927472,-0.007254575978860634,54.87227557640322,0.5496196808931764,0.014733152114384867,
98,2025-05-29,MSFT,461.5499877929688,461.7200012207031,455.30999755859375,458.6799926757813,458.6799926757813,13974800,6.128352783202068,0.002881988274595837,49.66584155758849,1.8881336661537684,0.013133835023493074,
99,2025-05-30,MSFT,459.7200012207031,461.6799926757813,455.5400085449219,460.3599853515625,460.3599853515625,34770500,6.132008760280763,0.003655977078695139,53.72317519744073,-0.07163539214979364,0.013085852230381424,
100,2025-06-02,MSFT,457.1400146484375,462.1099853515625,456.8900146484375,461.9700012207031,461.9700012207031,16626500,6.1354999565508175,0.003491196270054579,68.48935667010412,1.0079622216178308,0.011015989009067667,
101,2025-06-03,MSFT,461.4700012207031,464.1400146484375,460.8599853515625,462.9700012207031,462.9700012207031,15743800,6.1376622598072235,0.002162303256406027,66.80481552258588,0.935294456576452,0.004644629420434768,
102,2025-06-04,MSFT,464.0,465.6900024414063,463.0199890136719,463.8699951171875,463.8699951171875,14162700,6.139604330030587,0.0019420702233636999,83.63630910426922,0.7624489263428291,0.0007675130998616049,
103,2025-06-05,MSFT,464.9599914550781,469.6499938964844,464.0299987792969,467.6799926757813,467.6799926757813,20131700,6.147784285702188,0.008179955671600535,75.60431403761348,1.2360091434487464,0.002519763323610132,
104,2025-06-06,MSFT,470.0899963378906,473.3399963378906,468.7799987792969,470.3800048828125,470.3800048828125,15285600,6.1535408890543115,0.005756603352123299,100.0,1.6005364586412885,0.0026438270820950986,
105,2025-06-09,MSFT,469.7000122070313,473.4299926757813,468.6199951171875,472.75,472.75,16469900,6.158566707538567,0.005025818484256038,100.0,1.9143305185258086,0.002614440680082793,
106,2025-06-10,MSFT,471.1900024414063,472.7999877929688,466.9599914550781,470.9200134277344,470.9200134277344,15375900,6.154688256723829,-0.003878450814737881,87.13089722101206,0.692785837045462,0.004640746482347427,
107,2025-06-11,MSFT,470.0199890136719,475.4700012207031,469.6600036621094,472.6199951171875,472.6199951171875,16399200,6.158291672611917,0.003603415888088153,87.21180442260652,0.4762086421877365,0.004568715372349885,
108,2025-06-12,MSFT,475.0199890136719,480.4200134277344,473.5199890136719,478.8699951171875,478.8699951171875,18950600,6.17142915163169,0.013137479019772497,90.64422466342455,1.294552113630365,0.0060663361760903605,
109,2025-06-13,MSFT,476.4100036621094,479.1799926757813,472.760009765625,474.9599914550781,474.9599914550781,16806900,6.163230571971595,-0.008198579660093974,74.56802776737388,0.8578904935336196,0.008281272707922399,
110,2025-05-14,NVDA,133.1999969482422,135.44000244140625,131.67999267578125,135.33999633789062,135.33059692382812,281180800,4.9077206509545315,,,,,
111,2025-05-15,NVDA,134.2899932861328,136.3000030517578,132.66000366210938,134.8300018310547,134.8206329345703,226632600,4.903945250078049,-0.0037754008764823437,,,,
112,2025-05-16,NVDA,136.22000122070312,136.35000610351562,133.4600067138672,135.39999389648438,135.39059448242188,226542500,4.908163893386085,0.004218643308036121,,,,
113,2025-05-19,NVDA,132.38999938964844,135.8699951171875,132.38999938964844,135.57000732421875,135.5605926513672,193154600,4.909418718604236,0.0012548252181510174,,0.1699510182967101,,
114,2025-05-20,NVDA,134.2899932861328,134.5800018310547,132.6199951171875,134.3800048828125,134.37066650390625,161514200,4.900602149088652,-0.0088165695155839,,-0.3337519049346316,,
115,2025-05-21,NVDA,133.05999755859375,137.39999389648438,130.58999633789062,131.8000030517578,131.7908477783203,270608700,4.881216179432135,-0.01938596965651691,,-2.6587863934439904,0.009309612033765246,
116,2025-05-22,NVDA,132.22999572753906,134.25,131.5500030517578,132.8300018310547,132.82078552246094,187344000,4.88900074228316,0.007784562851024478,29.256407216741863,-2.0210940918150455,0.011054987690747477,
117,2025-05-23,NVDA,130.0,132.67999267578125,129.16000366210938,131.2899932861328,131.2808837890625,198821300,4.877339178851363,-0.011661563431796544,23.320318625775556,-2.2994473386450998,0.010743383767470232,
118,2025-05-27,NVDA,134.14999389648438,135.66000366210938,133.30999755859375,135.5,135.49058532714844,192953600,4.908902156925386,0.03156297807402265,52.967215064634544,2.807279573048427,0.020287356997089993,
119,2025-05-28,NVDA,136.02999877929688,137.25,134.7899932861328,134.80999755859375,134.80064392089844,304021100,4.903796975328062,-0.005105181597324214,47.41458978354052,1.490623919027101,0.01995401200937826,
120,2025-05-29,NVDA,142.25,143.49000549316406,137.91000366210938,139.19000244140625,139.1803436279297,369241900,4.935770528359839,0.03197355303177688,61.58770694078362,6.017220185354444,0.020285146293464253,
121,2025-05-30,NVDA,138.72000122070312,139.6199951171875,132.9199981689453,135.1300048828125,135.12062072753906,333170900,4.906167866387298,-0.02960266197254026,52.02813951242781,-0.2730555770469767,0.027376815853252807,
122,2025-06-02,NVDA,135.49000549316406,138.1199951171875,135.39999389648438,137.3800048828125,137.37046813964844,197663100,4.922681423205286,0.016513556817987274,65.36344630318675,1.9063886818359688,0.02637434306077573,
123,2025-06-03,NVDA,138.77999877929688,142.0,137.9499969482422,141.22000122070312,141.21018981933594,225578800,4.950249488314631,0.027568065109345473,70.0047445993797,1.4584287827544395,0.02557080355859775,
124,2025-06-04,NVDA,142.19000244140625,142.38999938964844,139.5399932861328,141.9199981689453,141.91014099121094,167120800,4.955194047371503,0.004944559056872432,76.40338794690811,5.024784690237949,0.024634520105582963,
125,2025-06-05,NVDA,142.1699981689453,144.0,138.8300018310547,139.99000549316406,139.98028564453125,231397900,4.941501595868908,-0.013692451502596023,62.577079423972094,1.899838837434631,0.022991173491003172,
126,2025-06-06,NVDA,142.50999450683594,143.27000427246094,141.50999450683594,141.72000122070312,141.7101593017578,153986200,4.953783839975289,0.012282244106381743,68.29010378968049,0.35406048463042517,0.015346212865183936,
127,2025-06-09,NVDA,143.19000244140625,145.0,141.94000244140625,142.6300048828125,142.62010192871094,185114500,4.96018446528726,0.006400625311970569,61.1543462900324,0.5002890790898329,0.014853080470759896,
128,2025-06-10,NVDA,142.69000244140625,144.2899932861328,141.52999877929688,143.9600067138672,143.95001220703125,155881900,4.969466101858677,0.00928163657141641,84.79123802148406,2.835918318227182,0.01019860955368977,
129,2025-06-11,NVDA,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,142.8300018310547,167694000,4.961655124694356,-0.0078109771643206935,73.61540126830246,0.7902344721187449,0.011381078491238763,
130,2025-06-12,NVDA,141.97000122070312,145.0,141.85000610351562,145.0,145.0,162365000,4.976733742420574,0.015078617726218744,69.16069684518786,1.6686974971302782,0.008917476503812527,
131,2025-06-13,NVDA,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,141.97000122070312,180374800,4.9556157762738,-0.02111796614677446,50.24493552258114,-1.3754851117903644,0.014669612764819507,
132,2025-05-14,PLTR,129.00999450683594,133.49000549316406,127.55899810791016,130.17999267578125,130.17999267578125,96611500,4.868918051881997,,,,,
133,2025-05-15,PLTR,128.3699951171875,130.1999969482422,125.73999786376952,128.1199951171875,128.1199951171875,69503000,4.852967286629713,-0.015950765252283748,,,,
134,2025-05-16,PLTR,129.22999572753906,130.3300018310547,126.76000213623048,129.52000427246094,129.52000427246094,57003700,4.863835342356261,0.010868055726547794,,,,
135,2025-05-19,PLTR,124.71499633789062,127.7699966430664,124.31999969482422,126.33000183105467,126.33000183105467,72503900,4.838897545336165,-0.02493779702009613,,-2.9574366733259416,,
136,2025-05-20,PLTR,127.22000122070312,128.1999969482422,124.6500015258789,125.58999633789062,125.58999633789062,61265300,4.833022603870792,-0.005874941465373277,,-1.9747103307198532,,
137,2025-05-21,PLTR,125.16000366210938,127.11000061035156,119.41000366210938,120.58000183105467,120.58000183105467,80657700,4.792313448246652,-0.04070915562413927,,-6.9024105516549366,0.019445645379175692,
138,2025-05-22,PLTR,121.9499969482422,126.33000183105467,121.375,122.29000091552734,122.29000091552734,75498300,4.806395280687806,0.014081832441152908,22.041151124104985,-3.19797423966649,0.02343216966988386,
139,2025-05-23,PLTR,120.87999725341795,125.54000091552734,120.68000030517578,123.30999755859376,123.30999755859376,65905800,4.8147014900835075,0.008306209395702265,27.29678486425442,-1.8154302458634475,0.022902554664607142,
140,2025-05-27,PLTR,126.81999969482422,127.87999725341795,120.87999725341795,123.38999938964844,123.38999938964844,86455200,4.815350065963918,0.0006485758804113176,32.015237891898266,2.3304009918086344,0.021497472537447812,
141,2025-05-28,PLTR,124.2300033569336,125.6500015258789,122.91000366210938,123.76000213623048,123.76000213623048,64866000,4.818344223525884,0.002994157561965548,26.237620334472226,1.2020616646479132,0.021741786560244558,
142,2025-05-29,PLTR,125.3499984741211,126.47000122070312,121.52999877929688,122.31999969482422,122.31999969482422,63137900,4.80664055912591,-0.011703664399974233,30.665375727349044,-0.8028528776015342,0.009651415553720606,
143,2025-05-30,PLTR,123.52999877929688,131.94000244140625,122.75,131.77999877929688,131.77999877929688,185897600,4.881133856222484,0.07449329709657414,66.21268629873977,6.799578110989368,0.03408604876932379,
