Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-08-31 00:00:00-04:00,3.5774621915972458,3.6014074274011563,3.5056253149702745,3.543938159942627,38764800,0.0,0.0
1995-09-01 00:00:00-04:00,3.515203337815479,3.524781548545221,3.42421062818672,3.438577651977539,80262400,0.0,0.0
1995-09-05 00:00:00-04:00,3.4816788710318325,3.644508405662859,3.4577330589294433,3.639719009399414,92052800,0.0,0.0
1995-09-06 00:00:00-04:00,3.6492987947667985,3.6971898550655755,3.5630948862290004,3.5822513103485107,100265600,0.0,0.0
1995-09-07 00:00:00-04:00,3.6109847769201497,3.701978054318695,3.5726719410907584,3.625352382659912,93932800,0.0,0.0
1995-09-08 00:00:00-04:00,3.591829647568508,3.663666532823723,3.572673222781476,3.65887713432312,64417600,0.0,0.0
1995-09-11 00:00:00-04:00,3.6540863010453477,3.74986837204775,3.6397186980913037,3.7402901649475098,77408000,0.0,0.0
1995-09-12 00:00:00-04:00,3.745079156330654,3.745079156330654,3.6636646843662937,3.687609910964966,71155200,0.0,0.0
1995-09-13 00:00:00-04:00,3.682822942733765,3.716346393671806,3.644510093314468,3.6828229427337646,61208000,0.0,0.0
1995-09-14 00:00:00-04:00,3.682822138813924,3.6971891619061523,3.6301416900581134,3.6349310874938965,54230400,0.0,0.0
1995-09-15 00:00:00-04:00,3.630141949313512,3.6540877689874547,3.543938050781001,3.5798566341400146,88316800,0.0,0.0
1995-09-18 00:00:00-04:00,3.5726713097613794,3.577460705697456,3.4816786330496976,3.5247802734375,76827200,0.0,0.0
1995-09-19 00:00:00-04:00,3.5247798462142867,3.6205619072527186,3.5056234340066004,3.5750651359558105,58011200,0.0,0.0
1995-09-20 00:00:00-04:00,3.5822509928657693,3.6253532356184976,3.5487275459315297,3.5678839683532715,44652800,0.0,0.0
1995-09-21 00:00:00-04:00,3.4960471630135657,3.5654889033997463,3.4673125287970157,3.472101926803589,83836800,0.0,0.0
1995-09-22 00:00:00-04:00,3.4433670496462048,3.476890494896509,3.409843019788312,3.438577651977539,99899200,0.0,0.0
1995-09-25 00:00:00-04:00,3.4673111462718262,3.4721005423687177,3.3906854855807365,3.4571340084075928,57878400,0.0,0.0
1995-09-26 00:00:00-04:00,3.462523609168058,3.5199928758380037,3.3763197091631385,3.381108522415161,76548800,0.0,0.0
1995-09-27 00:00:00-04:00,3.371530519684611,3.4002651547955596,3.19433389547092,3.3954763412475586,140756800,0.0,0.0
1995-09-28 00:00:00-04:00,3.4098424416422195,3.505624532699585,3.405053629393096,3.505624532699585,105510400,0.0,0.0
1995-09-29 00:00:00-04:00,3.510413370287765,3.553515012093012,3.4505489883068345,3.467311143875122,95158400,0.0,0.0
1995-10-02 00:00:00-04:00,3.4673124224200804,3.481680031391373,3.3763197091631385,3.381108522415161,67731200,0.0,0.0
1995-10-03 00:00:00-04:00,3.3763189883695084,3.4194206368666045,3.3427949643317785,3.4050536155700684,80736000,0.0,0.0
1995-10-04 00:00:00-04:00,3.376319507169732,3.376319507169732,3.2757480042103624,3.2996938228607178,73473600,0.0,0.0
1995-10-05 00:00:00-04:00,3.294903869628906,3.3523731231689453,3.2565910339355466,3.3523731231689453,101289600,0.0,0.0
1995-10-06 00:00:00-04:00,3.352372941940468,3.409842192373733,3.2757472746961147,3.2901148796081543,76616000,0.0,0.0
1995-10-09 00:00:00-04:00,3.2518013390691136,3.2853247688970564,3.170386293017276,3.184753894805908,108614400,0.0,0.0
1995-10-10 00:00:00-04:00,3.112918085126734,3.2230677865965136,3.079394644206049,3.208700180053711,157644800,0.0,0.0
1995-10-11 00:00:00-04:00,3.29011375610139,3.3475829869100844,3.2565897458260276,3.3188483715057373,107009600,0.0,0.0
1995-10-12 00:00:00-04:00,3.333215951136181,3.376318173842477,3.318848933305646,3.3571617603302,78700800,0.0,0.0
1995-10-13 00:00:00-04:00,3.3906863502834153,3.4002645603124644,3.294904249992923,3.3044824600219727,68644800,0.0,0.0
1995-10-16 00:00:00-04:00,3.285326075485185,3.3475847336509252,3.2757478653525753,3.323638916015625,61067200,0.0,0.0
1995-10-17 00:00:00-04:00,3.34279489917667,3.5056244501394302,3.3236384814163453,3.491257429122925,123140800,0.0,0.0
1995-10-18 00:00:00-04:00,3.7642361984862323,3.778603804524659,3.6349306671778563,3.663665294647217,294329600,0.0,0.0
1995-10-19 00:00:00-04:00,3.6492978251257604,3.716345291729121,3.630141406096229,3.7067670822143555,95840000,0.0,0.0
1995-10-20 00:00:00-04:00,3.697189983897184,3.7115575947913033,3.634931895643175,3.65887713432312,79984000,0.0,0.0
1995-10-23 00:00:00-04:00,3.6397202402180486,3.7211353273688386,3.6205638179011115,3.6924006938934326,93473600,0.0,0.0
1995-10-24 00:00:00-04:00,3.692399172381929,3.7594466228632464,3.692399172381929,3.7355008125305176,68681600,0.0,0.0
1995-10-25 00:00:00-04:00,3.7402922009351958,3.7450810147883717,3.6732447147369385,3.6732447147369385,60211200,0.0,0.0
1995-10-26 00:00:00-04:00,3.6684554991673446,3.7594488129910184,3.6540884722838625,3.754659414291382,82841600,0.0,0.0
1995-10-27 00:00:00-04:00,3.7355012476444247,3.8366710731014613,3.730712435784499,3.8312833309173584,130683200,0.0,0.0
1995-10-30 00:00:00-05:00,3.8025482240384516,3.9605889337140106,3.7738136026981106,3.936643123626709,125464000,0.0,0.0
1995-10-31 00:00:00-05:00,3.9462218308448795,3.9605894356395406,3.8217051225900653,3.8312833309173584,91958400,0.0,0.0
1995-11-01 00:00:00-05:00,3.8360737557138074,3.8695972015421805,3.76423688169821,3.769026279449463,72819200,0.0,0.0
1995-11-02 00:00:00-05:00,3.778603477420966,3.84565093571202,3.7642358726263048,3.8312833309173584,63504000,0.0,0.0
1995-11-03 00:00:00-05:00,3.8312830517639465,3.836072447882351,3.783392013616897,3.812126636505127,40635200,0.0,0.0
1995-11-06 00:00:00-05:00,3.7163462340802265,3.7881831159603507,3.711557420412305,3.7307138442993164,87729600,0.0,0.0
1995-11-07 00:00:00-05:00,3.6971893272092267,3.7307133569359014,3.5583055644753676,3.5630943775177,115921600,0.0,0.0
1995-11-08 00:00:00-05:00,3.5966166809224425,3.65887472823536,3.5774602687327284,3.649296522140503,71280000,0.0,0.0
1995-11-09 00:00:00-05:00,3.697188337643941,3.7935693492418063,3.6780319213867188,3.7929704189300537,99814400,0.0,0.0
1995-11-10 00:00:00-05:00,3.7738147458425417,3.792971165872199,3.701379532605399,3.7115566730499268,60819200,0.0,0.0
1995-11-13 00:00:00-05:00,3.7019788893527026,3.7259241248435204,3.6804273297299286,3.6900055408477783,59003200,0.0,0.0
1995-11-14 00:00:00-05:00,3.6732436770328003,3.67803248953312,3.5966180001675268,3.6014068126678467,75657600,0.0,0.0
1995-11-15 00:00:00-05:00,3.615774419383845,3.625352628992004,3.5199923233022536,3.6014068126678467,108686400,0.0,0.0
1995-11-16 00:00:00-05:00,3.4673124786769587,3.5187950719336136,3.433789031546047,3.4433672428131104,195126400,0.0,0.0
1995-11-17 00:00:00-05:00,3.44815588381911,3.4721017030938723,3.3475849628448486,3.3475849628448486,143803200,0.0,0.0
1995-11-20 00:00:00-05:00,3.3858962940945108,3.4242091201402345,3.28532483342082,3.294903039932251,115296000,0.0,0.0
1995-11-21 00:00:00-05:00,3.290114164051457,3.4002632444555108,3.227855530652133,3.3715286254882812,130163200,0.0,0.0
1995-11-22 00:00:00-05:00,3.3858978059983946,3.4289994622423374,3.3427955651468597,3.3475849628448486,65428800,0.0,0.0
1995-11-24 00:00:00-05:00,3.357161608308326,3.381106831810691,3.347583401985916,3.3715286254882812,15014400,0.0,0.0
1995-11-27 00:00:00-05:00,3.3954743675499897,3.428997796722675,3.3386034763132604,3.3427939414978027,79100800,0.0,0.0
1995-11-28 00:00:00-05:00,3.333216768796327,3.505624532699585,3.3140603505848536,3.505624532699585,86537600,0.0,0.0
1995-11-29 00:00:00-05:00,3.519992735484144,3.543937970004706,3.4194212305180542,3.438577651977539,91067200,0.0,0.0
1995-11-30 00:00:00-05:00,3.429000179318121,3.4385783921095125,3.3284292373123683,3.3380074501037598,93512000,0.0,0.0
1995-12-01 00:00:00-05:00,3.3380064874274176,3.366741117514565,3.2901154372821715,3.3044824600219727,96124800,0.0,0.0
1995-12-04 00:00:00-05:00,3.2996925406110567,3.4337874360429965,3.2661685244493968,3.3667399883270264,130436800,0.0,0.0
1995-12-05 00:00:00-05:00,3.366739881071649,3.37631808758308,3.261379609445908,3.294903039932251,104528000,0.0,0.0
1995-12-06 00:00:00-05:00,3.29969412150429,3.486468951608049,3.2949047234977167,3.472101926803589,145272000,0.0,0.0
1995-12-07 00:00:00-05:00,3.491256955128234,3.5247803893537153,3.404454156632911,3.467311143875122,132876800,0.0,0.0
1995-12-08 00:00:00-05:00,3.5487267544862884,3.6253524270840223,3.533760218199556,3.62056303024292,147041600,0.0,0.0
1995-12-11 00:00:00-05:00,3.6205638377092533,3.6301420489201246,3.563094570444027,3.5678839683532715,61924800,0.0,0.0
1995-12-12 00:00:00-05:00,3.563093722877035,3.567883119647007,3.491257448187286,3.500835657119751,44739200,0.0,0.0
1995-12-13 00:00:00-05:00,3.491257293312636,3.529570127342912,3.467311479739987,3.515202522277832,39577600,0.0,0.0
1995-12-14 00:00:00-05:00,3.5343577049147914,3.582248730726645,3.3954740223640405,3.4002628326416016,92822400,0.0,0.0
1995-12-15 00:00:00-05:00,3.4146310651298752,3.4385762901671937,3.342794220803205,3.3858964443206787,115470400,0.0,0.0
1995-12-18 00:00:00-05:00,3.385896623581081,3.409841849886138,3.270958134259076,3.3332161903381348,99460800,0.0,0.0
1995-12-19 00:00:00-05:00,3.3475849652481564,3.4870676599541715,3.3475849652481564,3.481679916381836,84340800,0.0,0.0
1995-12-20 00:00:00-05:00,3.491258854766022,3.5008370675574136,3.333218051404207,3.3380074501037598,84980800,0.0,0.0
1995-12-21 00:00:00-05:00,3.3619503557682036,3.4481542110443115,3.3475833388591734,3.4481542110443115,60593600,0.0,0.0
1995-12-22 00:00:00-05:00,3.452944124809172,3.4816787475484685,3.41463129449011,3.467311143875122,36057600,0.0,0.0
1995-12-26 00:00:00-05:00,3.457731246948242,3.496044058548777,3.443364234901597,3.457731246948242,34707200,0.0,0.0
1995-12-27 00:00:00-05:00,3.4625228699711874,3.472101079038041,3.3858971974363614,3.4050536155700684,40539200,0.0,0.0
1995-12-28 00:00:00-05:00,3.3811084083004053,3.390686619088792,3.3427955651468597,3.3475849628448486,49777600,0.0,0.0
1995-12-29 00:00:00-05:00,3.3427951702704797,3.4002644282120924,3.304482331642738,3.3619515895843506,52342400,0.0,0.0
1996-01-02 00:00:00-05:00,3.366741363808265,3.438577651977539,3.3475849423487802,3.438577651977539,57779200,0.0,0.0
1996-01-03 00:00:00-05:00,3.414631913868405,3.4529447511370126,3.323638633051711,3.328428030014038,62857600,0.0,0.0
1996-01-04 00:00:00-05:00,3.3427955651468597,3.352373775935246,3.2518028549609848,3.3475849628448486,102353600,0.0,0.0
1996-01-05 00:00:00-05:00,3.3044821771121273,3.357162620065489,3.299693364811365,3.3092715740203857,62083200,0.0,0.0
1996-01-08 00:00:00-05:00,3.314060670051022,3.357162907485516,3.2996936473112206,3.3044824600219727,11377600,0.0,0.0
1996-01-09 00:00:00-05:00,3.294902829947318,3.294902829947318,3.0602370776762284,3.0722098350524902,177424000,0.0,0.0
1996-01-10 00:00:00-05:00,3.0841830715420877,3.189543362805948,3.083584141219823,3.156019926071167,181571200,0.0,0.0
1996-01-11 00:00:00-05:00,3.199120515017333,3.3284265766405197,3.184753499618783,3.3188483715057373,116617600,0.0,0.0
1996-01-12 00:00:00-05:00,3.314060152793417,3.3284277578982717,3.2134892554892516,3.285325527191162,80544000,0.0,0.0
1996-01-15 00:00:00-05:00,3.29011366770728,3.29011366770728,3.136862389668099,3.1608076095581055,84572800,0.0,0.0
1996-01-16 00:00:00-05:00,3.2039112727211583,3.3134614559418365,3.1895436666038797,3.3092715740203857,122006400,0.0,0.0
1996-01-17 00:00:00-05:00,3.247013523499477,3.352373844320994,3.242224710311392,3.251802921295166,143078400,0.0,0.0
1996-01-18 00:00:00-05:00,3.2757467105993503,3.405052794110892,3.2565902970870733,3.3571617603302,121331200,0.0,0.0
1996-01-19 00:00:00-05:00,3.457733696275884,3.572672212495581,3.4337884643672094,3.5199923515319824,227440000,0.0,0.0
1996-01-22 00:00:00-05:00,3.510413254844025,3.5535148952318276,3.4816786330496976,3.5247802734375,82643200,0.0,0.0
1996-01-23 00:00:00-05:00,3.5008350793288234,3.515202098052595,3.4194200245361754,3.4289982318878174,66473600,0.0,0.0
1996-01-24 00:00:00-05:00,3.44336527307966,3.5439361415497244,3.4289976720940576,3.4960451126098633,92217600,0.0,0.0
1996-01-25 00:00:00-05:00,3.50083671996104,3.510414931801416,3.4098434151736456,3.424211025238037,59881600,0.0,0.0
1996-01-26 00:00:00-05:00,3.41463129449011,3.4816787475484685,3.409841898396529,3.467311143875122,50881600,0.0,0.0
1996-01-29 00:00:00-05:00,3.4768888082795995,3.496045220446429,3.4236100369406044,3.46252179145813,39587200,0.0,0.0
1996-01-30 00:00:00-05:00,3.481680377797167,3.5008368019264293,3.4721021657325366,3.47928524017334,45120000,0.0,0.0
1996-01-31 00:00:00-05:00,3.47689068124101,3.548727557867981,3.4529454454370994,3.543938159942627,68774400,0.0,0.0
1996-02-01 00:00:00-05:00,3.534360469956075,3.610986171201735,3.5247822573003673,3.6061973571777344,78587200,0.0,0.0
1996-02-02 00:00:00-05:00,3.601407220286708,3.606196617936627,3.5295709323986117,3.5630943775177,44686400,0.0,0.0
1996-02-05 00:00:00-05:00,3.5535150219575335,3.7259227588719153,3.5535150219575335,3.7211339473724365,126480000,0.0,0.0
1996-02-06 00:00:00-05:00,3.6971886157989498,3.73550145119583,3.6636651771304165,3.69718861579895,98158400,0.0,0.0
1996-02-07 00:00:00-05:00,3.6780326456942536,3.7211348830647557,3.658277295234897,3.7115566730499268,65555200,0.0,0.0
1996-02-08 00:00:00-05:00,3.7019774386518645,3.8121265310389982,3.658875213208285,3.7881813049316406,103924800,0.0,0.0
1996-02-09 00:00:00-05:00,3.7833931864130497,3.840862450004134,3.7738149758145356,3.836073637008667,122832000,0.0,0.0
1996-02-12 00:00:00-05:00,3.8217048441345365,3.8743852783999904,3.7977596173647115,3.812126636505127,87779200,0.0,0.0
1996-02-13 00:00:00-05:00,3.7450807777400357,3.840862894817786,3.735502566032261,3.816917657852173,114513600,0.0,0.0
1996-02-14 00:00:00-05:00,3.836073352882706,3.836073352882706,3.769025883659104,3.783392906188965,80212800,0.0,0.0
1996-02-15 00:00:00-05:00,3.773813247680664,3.7977590555152894,3.7450786290435016,3.773813247680664,52195200,0.0,0.0
1996-02-16 00:00:00-05:00,3.783393750078438,3.802550174129468,3.7498703002929688,3.7498703002929688,62206400,0.0,0.0
1996-02-20 00:00:00-05:00,3.7259240491920727,3.7738151038089374,3.7115570251108134,3.7450804710388184,64182400,0.0,0.0
1996-02-21 00:00:00-05:00,3.745078460224255,3.836071707443833,3.73550025444363,3.826493501663208,80046400,0.0,0.0
1996-02-22 00:00:00-05:00,3.8312816619873047,3.931853097918065,3.8312816619873047,3.9270637035369873,106500800,0.0,0.0
1996-02-23 00:00:00-05:00,3.931855792912045,3.970168635792515,3.9031211607516925,3.965379238128662,102640000,0.0,0.0
1996-02-26 00:00:00-05:00,3.946223534343191,3.955801746805189,3.8504414097232105,3.8552308082580566,63696000,0.0,0.0
1996-02-27 00:00:00-05:00,3.860018871201162,3.862413131547,3.8211070983409083,3.836073637008667,60958400,0.0,0.0
1996-02-28 00:00:00-05:00,3.860018871201162,3.9079099241937323,3.826495426410153,3.836073637008667,60051200,0.0,0.0
1996-02-29 00:00:00-05:00,3.792970220373619,3.836072446999746,3.7762080647223084,3.7809977531433105,61723200,0.0,0.0
1996-03-01 00:00:00-05:00,3.769026869152399,3.778605081545915,3.625353683249659,3.65887713432312,157652800,0.0,0.0
1996-03-04 00:00:00-05:00,3.678031703404018,3.7307121372929295,3.658875288282122,3.687609910964966,72564800,0.0,0.0
1996-03-05 00:00:00-05:00,3.6780315673803585,3.764834362494942,3.6684533601736384,3.759446620941162,57369600,0.0,0.0
1996-03-06 00:00:00-05:00,3.7642353920592475,3.7881812021241226,3.7163443565368652,3.7163443565368652,44256000,0.0,0.0
1996-03-07 00:00:00-05:00,3.7211346650965225,3.740291084004079,3.7019782461889665,3.7283177375793457,44291200,0.0,0.0
1996-03-08 00:00:00-05:00,3.6588765780113044,3.7355022655089236,3.6301419451996977,3.6445095539093018,108524800,0.0,0.0
1996-03-11 00:00:00-05:00,3.6445087594319765,3.701978012527297,3.6445087594319765,3.69718861579895,74592000,0.0,0.0
1996-03-12 00:00:00-05:00,3.6876086715618563,3.7019762703780343,3.6301394455115417,3.668452262878418,76888000,0.0,0.0
1996-03-13 00:00:00-05:00,3.7636350994494814,3.8695942694912957,3.7450776222056845,3.8648054599761963,156710400,0.0,0.0
1996-03-14 00:00:00-05:00,3.8743869280988226,3.9031215632221476,3.8169176578521724,3.816917657852173,60640000,0.0,0.0
1996-03-15 00:00:00-05:00,3.8312834608078683,3.9510113612618447,3.8169164401335696,3.922276735305786,121721600,0.0,0.0
1996-03-18 00:00:00-05:00,3.922276772201493,4.05637169459116,3.922276772201493,4.032425880432129,119472000,0.0,0.0
1996-03-19 00:00:00-05:00,4.075528657618753,4.1018681505778725,4.013270000157406,4.094685077667236,92491200,0.0,0.0
1996-03-20 00:00:00-05:00,4.070740064523708,4.085107674702328,3.974359014809831,4.008481979370117,92944000,0.0,0.0
1996-03-21 00:00:00-05:00,3.9941149071487545,3.99890430605592,3.8504417090498784,3.8600199222564697,66313600,0.0,0.0
1996-03-22 00:00:00-05:00,3.8743865489959712,3.8863593124591733,3.821706097454087,3.8743865489959717,48046400,0.0,0.0
1996-03-25 00:00:00-05:00,3.888751546933625,3.9222755594694547,3.7857855424882665,3.826493501663208,63379200,0.0,0.0
1996-03-26 00:00:00-05:00,3.807337619898859,3.9414325194871167,3.7833918098115573,3.936643123626709,79899200,0.0,0.0
1996-03-27 00:00:00-05:00,3.9557983160018924,3.984532928466797,3.874383872988256,3.9270637035369873,52729600,0.0,0.0
1996-03-28 00:00:00-05:00,3.9031194118755446,3.965377461356464,3.874384792590353,3.9174864292144775,54955200,0.0,0.0
1996-03-29 00:00:00-05:00,3.9222772662873893,3.9893247359281347,3.9126990563387114,3.951011896133423,53508800,0.0,0.0
1996-04-01 00:00:00-05:00,3.95160907224147,3.96537774496705,3.9126978981467757,3.936643123626709,31692800,0.0,0.0
1996-04-02 00:00:00-05:00,3.9366450976923386,4.022849004941076,3.931856284037906,4.008481979370117,54396800,0.0,0.0
1996-04-03 00:00:00-05:00,3.989325601217653,4.027638449322468,3.9605909651390423,4.003692626953125,46072000,0.0,0.0
1996-04-04 00:00:00-05:00,4.0084807683030945,4.018058977325793,3.9653785353972086,3.9989025592803955,28961600,0.0,0.0
1996-04-08 00:00:00-04:00,3.9270664123167474,3.9797468638101576,3.9031211777161725,3.9749574661254883,73753600,0.0,0.0
1996-04-09 00:00:00-04:00,3.984534983839949,3.984534983839949,3.888752892882258,3.8935422897338867,66942400,0.0,0.0
1996-04-10 00:00:00-04:00,3.888752892882258,3.9462221474568726,3.879174683786489,3.8935422897338867,51910400,0.0,0.0
1996-04-11 00:00:00-04:00,3.8887535728480183,3.9222776028487796,3.8169172843726016,3.8743865489959717,62465600,0.0,0.0
1996-04-12 00:00:00-04:00,3.8743865489959712,3.8935429705370947,3.850440729765772,3.8743865489959717,33737600,0.0,0.0
1996-04-15 00:00:00-04:00,3.869596875858868,3.9701683740946185,3.869596875858868,3.965977907180786,50102400,0.0,0.0
1996-04-16 00:00:00-04:00,3.9941130454636524,4.042004089174248,3.9845348367215334,4.032425880432129,80116800,0.0,0.0
1996-04-17 00:00:00-04:00,4.032426471681742,4.06116110212128,3.996507891328544,4.058766841888428,62630400,0.0,0.0
1996-04-18 00:00:00-04:00,4.0611626423827,4.185679421512359,4.0420062148242915,4.176101207733154,133958400,0.0,0.0
1996-04-19 00:00:00-04:00,4.276671333149414,4.295827754385005,4.195256250594364,4.204834461212158,169492800,0.0,0.0
1996-04-22 00:00:00-04:00,4.2335688301306345,4.3437185376979865,4.223990620107714,4.319772720336914,92758400,0.0,0.0
1996-04-23 00:00:00-04:00,4.319771225295921,4.338927638711867,4.26709138070574,4.3149824142456055,57139200,0.0,0.0
1996-04-24 00:00:00-04:00,4.329351805785312,4.334141204068994,4.262304322067398,4.2718825340271,69251200,0.0,0.0
1996-04-25 00:00:00-04:00,4.271881670222315,4.358085560428594,4.223990620107714,4.319772720336914,63896000,0.0,0.0
1996-04-26 00:00:00-04:00,4.319771826529818,4.362874055018418,4.305404806771901,4.348506450653076,54296000,0.0,0.0
1996-04-29 00:00:00-04:00,4.343717034369526,4.34850584541984,4.2910366051720015,4.3149824142456055,34267200,0.0,0.0
1996-04-30 00:00:00-04:00,4.314982046556099,4.338927268981934,4.286247428880722,4.338927268981934,28441600,0.0,0.0
1996-05-01 00:00:00-04:00,4.32456316727075,4.4155558922696425,4.3149849549230925,4.410767078399658,65014400,0.0,0.0
