Date,AAPL_close,GOOG_close,MSFT_close
2020-07-17,93.7597885131836,75.4202651977539,194.73329162597656
2020-07-20,95.73566436767578,77.91695404052734,203.10308837890625
2020-07-21,94.41433715820312,77.55368041992188,200.36756896972656
2020-07-22,94.67958068847656,78.05479431152344,203.2470703125
2020-07-23,90.37010955810548,75.4267349243164,194.4069366455078
2020-07-24,90.14623260498048,75.23714447021484,193.2167205810547
2020-07-27,92.28271484375,76.14932250976562,195.6643218994141
2020-07-28,90.76673889160156,74.66336059570312,193.9077911376953
2020-07-29,92.506591796875,75.74224853515625,195.86587524414065
2020-07-30,93.62594604492188,76.21153259277344,195.7123107910156
2020-07-31,103.42752838134766,73.7984619140625,196.77769470214844
2020-08-03,106.03363800048828,73.37496948242188,207.84474182128903
2020-08-04,106.74175262451172,72.9031982421875,204.7252655029297
2020-08-05,107.12865447998048,73.3331527709961,204.38931274414065
2020-08-06,110.86627960205078,74.65141296386719,207.66238403320312
2020-08-07,108.3456573486328,74.37223815917969,203.94776916503903
2020-08-10,109.92044830322266,74.45235443115234,199.8876037597656
2020-08-11,106.65142822265624,73.66707611083984,195.21319580078125
2020-08-12,110.1958999633789,74.97587585449219,200.7899169921875
2020-08-13,112.14612579345705,75.56459045410156,200.31954956054688
2020-08-14,112.0461654663086,75.03112030029297,200.5115203857422
2020-08-17,111.7536163330078,75.54120635986328,201.8361053466797
2020-08-18,112.68485260009766,77.5626220703125,202.9975128173828
2020-08-19,112.82623291015624,77.01173400878906,201.7659454345703
2020-08-20,115.3298110961914,78.71467590332031,206.4613037109375
2020-08-21,121.27304077148438,78.64849090576172,204.9603576660156
2020-08-24,122.7234878540039,79.03565979003906,205.60499572753903
2020-08-25,121.7166976928711,80.03193664550781,208.27981567382807
2020-08-26,123.37194061279295,82.22953033447266,212.7826995849609
2020-08-27,121.8970947265625,81.33126831054688,218.0072784423828
2020-08-28,121.69965362548828,81.83290100097656,220.2491455078125
2020-08-31,125.8267593383789,81.32381439208984,216.99700927734372
2020-09-01,130.83872985839844,82.64405822753906,218.67120361328125
2020-09-02,128.12796020507812,86.00663757324219,222.885498046875
2020-09-03,117.86994171142578,81.70500946044922,209.0783843994141
2020-09-04,117.94793701171876,79.1769790649414,206.143798828125
2020-09-08,110.01065063476562,76.25831604003906,194.9923095703125
2020-09-09,114.39857482910156,77.48100280761719,203.29579162597656
2020-09-10,110.66395568847656,76.2398910522461,197.5997772216797
2020-09-11,109.21104431152344,75.67755889892578,196.3104705810547
2020-09-14,112.4874038696289,75.60588836669922,197.63829040527344
2020-09-15,112.66291046142578,76.70867156982422,200.88075256347656
2020-09-16,109.33782958984376,75.68650817871094,197.2919158935547
2020-09-17,107.5924072265625,74.42399597167969,195.2328643798828
2020-09-18,104.17953491210938,72.6553726196289,192.8081970214844
2020-09-21,107.33887481689452,71.22066497802734,194.87684631347656
2020-09-22,109.0257797241211,72.9275894165039,199.5722198486328
2020-09-23,104.45257568359376,70.42693328857422,193.0006561279297
2020-09-24,105.5251922607422,71.07783508300781,195.50225830078125
2020-09-25,109.48410034179688,71.90741729736328,199.95709228515625
2020-09-28,112.09735870361328,72.88080596923828,201.51577758789065
2020-09-29,111.2490005493164,73.12017059326172,199.41827392578125
2020-09-30,112.9261703491211,73.13361358642578,202.3721466064453
2020-10-01,113.88177490234376,74.15328216552734,204.4215087890625
2020-10-02,110.20565795898438,72.57723999023438,198.3887634277344
2020-10-05,113.59901428222656,73.95074462890625,202.4202423095703
2020-10-06,110.34217071533205,72.32941436767578,198.11932373046875
2020-10-07,112.21435546875,72.67030334472656,201.89105224609372
2020-10-08,112.10710144042967,73.94625854492188,202.6126708984375
2020-10-09,114.05729675292967,75.40385437011719,207.6447906494141
2020-10-12,121.30228424072266,78.08763885498047,213.02325439453125
2020-10-13,118.08446502685548,78.21353912353516,214.4280548095703
2020-10-14,118.1722183227539,78.03439331054688,212.5037078857422
2020-10-15,117.70417022705078,77.5889892578125,211.3491058349609
2020-10-16,116.05625915527344,78.27973175048828,211.3491058349609
2020-10-19,113.09196472167967,76.3687744140625,206.1149139404297
2020-10-20,114.5838623046875,77.42975616455078,206.52867126464844
2020-10-21,113.95979309082033,79.2899398803711,206.6729888916016
2020-10-22,112.86767578125,80.38575744628906,206.7595672607422
2020-10-23,112.17535400390624,81.66321563720703,208.0488739013672
2020-10-26,112.18511199951172,79.14762115478516,202.13156127929688
2020-10-27,113.69650268554688,79.8348617553711,205.181640625
2020-10-28,108.43096160888672,75.47351837158203,195.0115509033203
2020-10-29,112.44837951660156,77.99259185791016,196.97434997558597
2020-10-30,106.14925384521484,80.66841888427734,194.8095245361328
2020-11-02,106.06149291992188,80.9182357788086,194.67481994628903
2020-11-03,107.6898956298828,82.12153625488281,198.6197052001953
2020-11-04,112.08759307861328,87.0442123413086,208.20285034179688
2020-11-05,116.06599426269533,87.75286102294922,214.84176635742188
2020-11-06,115.93414306640624,87.6722412109375,215.25552368164065
2020-11-09,113.6191635131836,87.73445129394531,210.12716674804688
2020-11-10,113.27730560302734,86.60928344726562,203.02638244628903
2020-11-11,116.71556854248048,87.22236633300781,208.35678100585935
2020-11-12,116.44207000732422,87.07955169677734,207.28878784179688
2020-11-13,116.49091339111328,88.43213653564453,208.3183135986328
2020-11-16,117.50677490234376,88.64912414550781,209.01107788085935
2020-11-17,116.6178741455078,88.09026336669922,206.3458709716797
2020-11-18,115.28945922851562,86.9272689819336,203.6254425048828
2020-11-19,115.88531494140624,87.78022766113281,204.9181365966797
2020-11-20,114.61547088623048,86.6988525390625,202.95985412597656
2020-11-23,111.20652770996094,86.3340835571289,202.6897430419922
2020-11-24,112.49586486816406,88.02706146240234,206.3072662353516
2020-11-25,113.33589935302734,88.15396118164062,206.31690979003903
2020-11-27,113.88289642333984,89.23683166503906,207.62887573242188
2020-11-30,116.28578186035156,87.62198638916016,206.5098876953125
2020-12-01,119.87056732177734,89.4811782836914,208.5742950439453
2020-12-02,120.22220611572266,90.96663665771484,207.76397705078125
2020-12-03,120.08544921875,90.90792083740234,206.67385864257807
2020-12-04,119.41149139404295,90.96863555908205,206.7895965576172
2020-12-07,120.87665557861328,90.5451431274414,206.7220764160156
2020-12-08,121.49203491210938,90.49886322021484,208.38131713867188
2020-12-09,118.95240020751952,88.78596496582031,204.32003784179688
2020-12-10,120.37848663330078,88.34805297851562,203.0852508544922
2020-12-11,119.56776428222656,88.66852569580078,205.7284393310547
2020-12-14,118.95240020751952,87.58814239501953,206.63528442382807
2020-12-15,124.91075134277344,87.9718246459961,206.5677947998047
2020-12-16,124.84239196777344,87.73445129394531,211.53585815429688
2020-12-17,125.7117156982422,86.98300170898438,211.67091369628903
2020-12-18,123.71910095214844,86.14248657226562,210.8702545166016
2020-12-21,125.25262451171876,86.55850982666016,214.7289276123047
2020-12-22,128.81788635253906,85.76876068115234,216.03126525878903
2020-12-23,127.91925811767578,86.21066284179688,213.21441650390625
2020-12-24,128.9058074951172,86.53263854980469,214.88333129882807
2020-12-28,133.51622009277344,88.38585662841797,217.01528930664065
2020-12-29,131.7384490966797,87.5214614868164,216.23385620117188
2020-12-30,130.61517333984375,86.56597900390625,213.8511199951172
2020-12-31,129.6090850830078,87.18107604980469,214.56497192382807
2021-01-04,126.40521240234376,86.00464630126953,210.0019989013672
2021-01-05,127.96807098388672,86.63565826416016,210.20460510253903
2021-01-06,123.66047668457033,86.35548400878906,204.75413513183597
2021-01-07,127.8801498413086,88.94123077392578,210.5808563232422
2021-01-08,128.9839324951172,89.93452453613281,211.8638458251953
2021-01-11,125.98521423339844,87.91957092285156,209.80905151367188
2021-01-12,125.80940246582033,86.91583251953125,207.3394927978516
2021-01-13,127.85086822509766,87.30648040771484,208.69967651367188
2021-01-14,125.91685485839844,86.59882354736328,205.49696350097656
2021-01-15,124.18795013427734,86.40027618408203,205.13999938964844
2021-01-19,124.86193084716795,89.12088012695312,208.7961578369141
2021-01-20,128.96438598632812,93.9002456665039,216.41717529296875
2021-01-21,133.6920166015625,94.11671447753906,217.02490234375
2021-01-22,135.8409423828125,94.60440063476562,217.9703063964844
2021-01-25,139.60157775878906,94.52230834960938,221.42385864257807
2021-01-26,139.83596801757812,95.41009521484376,224.1249847412109
2021-01-27,138.76153564453125,91.10797119140624,224.67483520507807
2021-01-28,133.90687561035156,92.71634674072266,230.49188232421875
2021-01-29,128.89602661132812,91.35430145263672,223.76803588867188
2021-02-01,131.02542114257812,94.61933135986328,231.1864776611328
2021-02-02,131.85569763183594,95.92117309570312,231.0514068603516
2021-02-03,130.83004760742188,103.01557159423828,234.4181671142578
2021-02-04,134.199951171875,102.63238525390624,233.46311950683597
2021-02-05,133.78421020507812,104.4054946899414,233.6464080810547
2021-02-08,133.93089294433594,104.15218353271484,233.9068756103516
2021-02-09,133.05047607421875,103.68441009521484,235.16094970703125
2021-02-10,132.44400024414062,104.27510833740234,234.2445068359375
2021-02-11,132.18963623046875,104.30048370361328,235.85552978515625
2021-02-12,132.4244384765625,104.70954132080078,236.33792114257807
2021-02-16,130.2918701171875,105.5948486328125,235.0934295654297
2021-02-17,127.99301147460938,105.9138412475586,236.1183624267578
2021-02-18,126.8875961303711,105.3609619140625,235.721923828125
2021-02-19,127.04409790039062,104.5617446899414,232.9952392578125
2021-02-22,123.25831604003906,102.7573013305664,226.7490234375
2021-02-23,123.12137603759766,103.0548858642578,225.55007934570312
2021-02-24,122.62247467041016,104.26465606689452,226.78770446777344
2021-02-25,118.35733795166016,101.08918762207033,221.4117431640625
2021-02-26,118.62145233154295,101.3628921508789,224.6895294189453
2021-03-01,125.00935363769533,103.58486938476562,229.0986328125
2021-03-02,122.39747619628906,103.3027114868164,226.1302032470703
2021-03-03,119.40406036376952,100.8577880859375,220.02903747558597
2021-03-04,117.51605987548828,101.97151947021484,219.2264862060547
2021-03-05,118.77799987792967,104.93000030517578,223.935302734375
2021-03-08,113.82808685302734,100.73139190673828,219.8646697998047
2021-03-09,118.45516204833984,102.1511688232422,226.04318237304688
2021-03-10,117.36932373046876,102.26712036132812,224.7282257080078
2021-03-11,119.30622100830078,105.2400360107422,229.28233337402344
2021-03-12,118.3964614868164,102.60999298095705,227.947998046875
2021-03-15,121.29206085205078,102.83741760253906,227.0391082763672
2021-03-16,122.8376693725586,104.13277435302734,229.84312438964844
2021-03-17,122.0453109741211,104.06112670898438,229.19528198242188
2021-03-18,117.9073486328125,101.33104705810548,223.08447265625
2021-03-19,117.37911224365234,101.67840576171876,222.72671508789065
2021-03-22,120.70511627197266,101.44898223876952,228.18003845214844
2021-03-23,119.87361907958984,102.1641082763672,229.7174835205078
2021-03-24,117.4769287109375,101.77095794677734,227.66758728027344
2021-03-25,117.96605682373048,101.73614501953124,224.65087890625
2021-03-26,118.5725555419922,101.29769897460938,228.65382385253903
2021-03-29,118.7486343383789,102.31290435791016,227.45489501953125
2021-03-30,117.29105377197266,102.29249572753906,224.17706298828125
2021-03-31,119.49209594726562,102.94392395019533,227.9673614501953
2021-04-01,120.32360076904295,106.38361358642578,234.32955932617188
2021-04-05,123.1604995727539,110.75291442871094,240.82720947265625
2021-04-06,123.46375274658205,110.7131118774414,239.6572265625
2021-04-07,125.1169891357422,111.95374298095705,241.62969970703125
2021-04-08,127.52344512939452,112.73802947998048,244.86883544921875
2021-04-09,130.1060028076172,113.75519561767578,247.38284301757807
2021-04-12,128.3843536376953,112.20803833007812,247.4408416748047
2021-04-13,131.50486755371094,112.82908630371094,249.93544006347656
2021-04-14,129.15708923339844,112.21051025390624,247.13136291503903
2021-04-15,131.57334899902344,114.29166412353516,250.91195678710935
2021-04-16,131.2407684326172,114.34640502929688,252.11094665527344
2021-04-19,131.9059600830078,114.57730865478516,250.1771545410156
2021-04-20,130.21359252929688,114.14087677001952,249.71304321289065
2021-04-21,130.59510803222656,114.12394714355467,251.956298828125
2021-04-22,129.069091796875,112.86143493652344,248.65911865234372
2021-04-23,131.39732360839844,115.21926879882812,252.5074157714844
2021-04-26,131.78858947753906,115.78857421875,252.89410400390625
2021-04-27,131.4657440185547,114.81219482421876,253.30026245117188
2021-04-28,130.6733856201172,118.43453979492188,246.135498046875
2021-04-29,130.5755615234375,120.92176055908205,244.1533203125
2021-04-30,128.59950256347656,119.93791961669922,243.834228515625
2021-05-03,129.65599060058594,119.1939468383789,243.52484130859372
2021-05-04,125.06805419921876,117.15758514404295,239.58953857421875
2021-05-05,125.31262969970705,117.281494140625,238.313232421875
2021-05-06,126.9169692993164,118.50619506835938,241.46533203125
2021-05-07,127.59307098388672,119.3691177368164,244.10499572753903
2021-05-10,124.30059814453124,116.5310516357422,238.9997100830078
2021-05-11,123.37950897216795,114.89381408691406,238.0811309814453
2021-05-12,120.3026123046875,111.42623138427734,231.09043884277344
2021-05-13,122.4583969116211,112.56534576416016,234.98704528808597
2021-05-14,124.8885498046875,115.26206970214844,239.9376373291016
2021-05-17,123.73223114013672,115.52332305908205,237.0658721923828
2021-05-18,122.3407974243164,114.6285629272461,235.0354156494141
2021-05-19,122.18401336669922,114.89132690429688,235.6168670654297
2021-05-20,124.75135803222656,117.24915313720705,238.8731842041016
2021-05-21,122.9091339111328,116.70223999023438,237.6036376953125
2021-05-24,124.54558563232422,119.76624298095705,243.04052734375
2021-05-25,124.3495864868164,119.88567352294922,243.95150756835935
2021-05-26,124.30059814453124,121.10289764404295,243.7286071777344
2021-05-27,122.76216888427734,119.55921173095705,241.6158599853516
2021-05-28,122.10562896728516,120.00958251953124,241.97445678710935
2021-06-01,121.78224182128906,120.91777801513672,239.7648162841797
2021-06-02,122.54657745361328,120.49329376220705,239.6678924560547
2021-06-03,121.05713653564452,119.6637191772461,238.12696838378903
2021-06-04,123.35989379882812,122.01010131835938,243.0502014160156
2021-06-07,123.36968231201172,122.72321319580078,245.97698974609372
2021-06-08,124.19280242919922,123.5572738647461,244.7752685546875
2021-06-09,124.57496643066406,123.98275756835938,245.7637939453125
2021-06-10,123.57546997070312,125.4856414794922,249.3011474609375
2021-06-11,124.79054260253906,125.1039581298828,249.93104553222656
2021-06-14,127.85763549804688,125.75636291503906,251.8694000244141
2021-06-15,127.03453826904295,125.43885803222656,250.38656616210935
2021-06-16,127.5342788696289,125.1039581298828,249.4368133544922
2021-06-17,129.1413116455078,125.7752685546875,252.84820556640625
2021-06-18,127.8380126953125,124.97555541992188,251.4235382080078
2021-06-21,129.64108276367188,125.85887908935548,254.52484130859372
2021-06-22,131.28729248046875,126.40080261230467,257.31591796875
2021-06-23,131.01292419433594,125.86534881591795,257.0832824707031
2021-06-24,130.728759765625,126.68197631835938,258.4595031738281
2021-06-25,130.43479919433594,126.39633178710938,256.841064453125
2021-06-28,132.07119750976562,126.22166442871094,260.42681884765625
2021-06-29,133.59007263183594,125.42443084716795,263.02410888671875
2021-06-30,134.20741271972656,124.7252426147461,262.5395812988281
2021-07-01,134.51119995117188,125.77277374267578,263.2180480957031
2021-07-02,137.1471405029297,128.11219787597656,269.081298828125
2021-07-06,139.16571044921875,129.15924072265625,269.0908508300781
2021-07-07,141.6644744873047,129.46429443359375,271.2908935546875
2021-07-08,140.36122131347656,128.5680389404297,268.8583068847656
2021-07-09,142.193603515625,128.9636688232422,269.3622741699219
2021-07-12,141.59588623046875,129.94850158691406,268.7615051269531
2021-07-13,142.71298217773438,130.37698364257812,272.3084411621094
2021-07-14,146.1524200439453,131.45985412597656,273.7912292480469
2021-07-15,145.4958953857422,130.64767456054688,272.3569030761719
2021-07-16,143.44789123535156,131.22396850585938,272.0855712890625
2021-07-19,139.58706665039062,128.64466857910156,268.46099853515625
2021-07-20,143.21270751953125,130.48348999023438,270.69970703125
2021-07-21,142.47779846191406,131.97540283203125,272.7155456542969
2021-07-22,143.8496551513672,132.6999969482422,277.3092346191406
2021-07-23,145.5742645263672,137.16632080078125,280.7303161621094
2021-07-26,145.9956512451172,138.9862060546875,280.12939453125
2021-07-27,143.8202667236328,136.15162658691406,277.6968994140625
2021-07-28,142.0662384033203,135.7385711669922,277.38677978515625
2021-07-29,142.71298217773438,135.89683532714844,277.6580505371094
2021-07-30,142.92855834960938,134.58352661132812,276.1171875
2021-08-02,142.59536743164062,135.34841918945312,276.0299987792969
2021-08-03,144.3983917236328,135.63755798339844,278.259033203125
2021-08-04,143.9966583251953,135.3872528076172,277.6678161621094
2021-08-05,144.10446166992188,136.29444885253906,280.5849914550781
2021-08-06,143.41746520996094,136.38998413085938,280.5267944335937
2021-08-09,143.36839294433594,137.3514404296875,279.4316101074219
2021-08-10,142.88754272460938,137.44549560546875,277.5999755859375
2021-08-11,143.14268493652344,137.0404052734375,278.0942077636719
2021-08-12,146.11624145507812,137.7371063232422,280.8660583496094
2021-08-13,146.32235717773438,137.7535400390625,283.81207275390625
2021-08-16,148.30467224121094,138.26113891601562,285.5081787109375
2021-08-17,147.39199829101562,136.6532440185547,284.0350646972656
2021-08-18,143.63336181640625,135.9261932373047,282.2970275878906
2021-08-19,143.96702575683594,136.26806640625,288.1617736816406
2021-08-20,145.42929077148438,137.7843780517578,295.5316467285156
2021-08-23,146.9209747314453,140.43434143066406,295.813232421875
2021-08-24,146.83267211914062,141.72720336914062,293.842041015625
2021-08-25,145.5961151123047,142.27610778808594,293.2497863769531
2021-08-26,144.79141235351562,141.45301818847656,290.4144592285156
2021-08-27,145.83169555664062,143.86907958984375,291.0262451171875
2021-08-30,150.26742553710938,144.78372192382812,294.783935546875
2021-08-31,149.00146484375,144.7762908935547,293.1235656738281
2021-09-01,149.6687774658203,145.15447998046875,293.0749816894531
2021-09-02,150.78756713867188,143.53912353515625,292.4146728515625
2021-09-03,151.42543029785156,144.09251403808594,292.4050598144531
2021-09-07,153.77093505859375,144.83299255371094,291.47283935546875
2021-09-08,152.22039794921875,144.2005157470703,291.5019836425781
2021-09-09,151.19972229003906,144.23036193847656,288.6278076171875
2021-09-10,146.19473266601562,141.25198364257812,287.13250732421875
2021-09-13,146.76394653320312,142.7886962890625,288.3753967285156
2021-09-14,145.36056518554688,142.72998046875,291.0942077636719
2021-09-15,146.25364685058594,144.521484375,295.978271484375
2021-09-16,146.01809692382812,143.69290161132812,296.3666381835937
2021-09-17,143.33897399902344,140.796630859375,291.171875
2021-09-20,140.27711486816406,138.36163330078125,285.7633972167969
2021-09-21,140.75794982910156,138.98817443847656,286.2489013671875
2021-09-22,143.13287353515625,140.27410888671875,289.9192810058594
2021-09-23,144.0946044921875,141.15792846679688,290.870849609375
2021-09-24,144.1829376220703,141.96060180664062,290.6669616699219
2021-09-27,142.66180419921875,140.83395385742188,285.63720703125
2021-09-28,139.26629638671875,135.54202270507812,275.2961120605469
2021-09-29,140.16915893554688,133.8868408203125,275.7621765136719
2021-09-30,138.86390686035156,132.6372528076172,273.7425231933594
2021-10-01,139.99252319335938,135.81918334960938,280.7142944335937
2021-10-04,136.54786682128906,133.1343994140625,274.89794921875
2021-10-05,138.481201171875,135.53504943847656,280.3841247558594
2021-10-06,139.35459899902344,136.7064971923828,284.60791015625
2021-10-07,140.62057495117188,138.5293731689453,286.2974853515625
2021-10-08,140.2378387451172,139.395751953125,286.2974853515625
2021-10-11,140.1494903564453,138.19296264648438,285.6954650878906
2021-10-12,138.8737335205078,136.06851196289062,284.38458251953125
2021-10-13,138.284912109375,137.2499237060547,287.715087890625
2021-10-14,141.08180236816406,140.74537658691406,293.9683532714844
2021-10-15,142.1416778564453,141.0071258544922,295.3860168457031
2021-10-18,143.81983947753906,142.28656005859375,298.37664794921875
2021-10-19,145.98866271972656,143.14401245117188,299.289306640625
2021-10-20,146.47935485839844,141.74362182617188,298.4931030273437
2021-10-21,146.6952667236328,142.107421875,301.7459411621094
2021-10-22,145.91998291015625,137.9715118408203,300.1924133300781
2021-10-25,145.8708953857422,138.11880493164062,299.1922912597656
2021-10-26,146.5382080078125,139.01358032226562,301.1148376464844
2021-10-27,146.07699584960938,145.7372283935547,313.7959899902344
2021-10-28,149.72767639160156,145.44012451171875,314.9418334960937
2021-10-29,147.00929260253906,147.571533203125,322.0008850097656
2021-11-01,146.1849365234375,143.0962371826172,319.8161315917969
2021-11-02,147.22518920898438,145.17538452148438,323.46710205078125
2021-11-03,148.6678009033203,146.09800720214844,324.3118896484375
2021-11-04,148.147705078125,147.9821014404297,326.6810913085937
2021-11-05,148.67837524414062,148.5374755859375,326.3121032714844
2021-11-08,147.8528594970703,148.64744567871094,327.21514892578125
2021-11-09,148.2164764404297,148.544921875,326.205322265625
2021-11-10,145.37615966796875,145.93479919433594,321.20465087890625
2021-11-11,145.3269805908203,146.05621337890625,322.78741455078125
2021-11-12,147.41058349609375,148.9400634765625,326.9530029296875
2021-11-15,147.42041015625,148.68377685546875,326.3218688964844
2021-11-16,148.4031982421875,148.3732452392578,329.6620483398437
2021-11-17,150.85040283203125,148.3592987060547,329.88580322265625
2021-11-18,155.15505981445312,149.99853515625,331.97723388671875
2021-11-19,157.78897094726562,149.24560546875,333.7670593261719
2021-11-22,158.2509307861328,146.38516235351562,330.576416015625
2021-11-23,158.63418579101562,146.06517028808594,328.4849853515625
2021-11-24,159.15509033203125,146.02586364746094,328.70867919921875
2021-11-26,154.11328125,142.13278198242188,320.7028503417969
2021-11-29,157.48431396484375,145.42520141601562,327.4635925292969
2021-11-30,162.457275390625,141.78045654296875,321.58807373046875
2021-12-01,161.93638610839844,140.95037841796875,321.0919494628906
2021-12-02,160.9437713623047,143.09872436523438,320.5180358886719
2021-12-03,159.05679321289062,141.8486328125,314.2144470214844
2021-12-06,162.47694396972656,143.11862182617188,317.3078308105469
2021-12-07,168.2361602783203,147.33863830566406,325.8001708984375
2021-12-08,172.06907653808594,148.0194091796875,325.84881591796875
2021-12-09,171.5580596923828,147.40782165527344,324.0297241210937
2021-12-10,176.3639373779297,147.97413635253906,333.212646484375
2021-12-13,172.71775817871094,146.01292419433594,330.1581420898437
2021-12-14,171.33200073242188,144.28709411621094,319.3992919921875
2021-12-15,176.2165069580078,146.67379760742188,325.5374755859375
2021-12-16,169.297607421875,144.15570068359375,316.0529479980469
2021-12-17,168.1968231201172,142.1298065185547,314.98291015625
2021-12-20,166.83078002929688,141.73019409179688,311.19891357421875
2021-12-21,170.0150146484375,143.54063415527344,318.3779296875
2021-12-22,172.61947631835938,146.2562713623047,324.126953125
2021-12-23,173.24844360351562,146.44883728027344,325.57635498046875
2021-12-27,177.2288055419922,147.3660125732422,333.1250915527344
2021-12-28,176.20669555664062,145.75762939453125,331.95782470703125
2021-12-29,176.29515075683594,145.81385803222656,332.6387023925781
2021-12-30,175.1354217529297,145.31422424316406,330.0802917480469
2021-12-31,174.51629638671875,143.99746704101562,327.1620483398437
2022-01-03,178.8799285888672,144.39059448242188,325.634765625
2022-01-04,176.60964965820312,143.7357177734375,320.0510559082031
2022-01-05,171.9118194580078,137.0045928955078,307.7650146484375
2022-01-06,169.0420684814453,136.90257263183594,305.3330078125
2022-01-07,169.20912170410156,136.358642578125,305.4887084960937
2022-01-10,169.22879028320312,137.92074584960938,305.71246337890625
2022-01-11,172.06907653808594,139.35743713378906,306.4031677246094
2022-01-12,172.51138305664062,140.98023986816406,309.603515625
2022-01-13,169.22879028320312,138.47512817382812,296.500244140625
2022-01-14,170.09365844726562,139.1275177001953,301.7532958984375
2022-01-18,166.87991333007812,135.64801025390625,294.40887451171875
2022-01-19,163.3712921142578,135.0124969482422,295.0703430175781
2022-01-20,161.68084716796875,132.8771209716797,293.387451171875
2022-01-21,159.61697387695312,129.47872924804688,287.9690856933594
2022-01-24,158.840576171875,129.7574005126953,288.2998352050781
2022-01-25,157.03224182128906,126.13805389404295,280.6343994140625
2022-01-26,156.94378662109375,128.63075256347656,288.63055419921875
2022-01-27,156.48184204101562,128.51229858398438,291.6754150390625
2022-01-28,167.40077209472656,132.66116333007812,299.8661193847656
2022-01-31,171.7742462158203,135.05880737304688,302.5120544433594
